CustomerID,Recency,Frequency,Monetary,Cluster_Name
4055,76,12,1972,Champions
4056,282,28,11446,At Risk / Lost
4057,109,6,7823,Champions
4058,188,20,13971,Champions
4059,199,5,16046,Loyal Customers
4060,303,23,7289,Loyal Customers
4061,327,9,12852,Recent Low-Value
4062,154,29,11665,Loyal Customers
4063,40,16,7042,Champions
4064,133,22,14830,At Risk / Lost
4065,132,8,11483,Loyal Customers
4066,279,20,344,Loyal Customers
4067,362,14,120,Loyal Customers
4068,84,39,14017,Loyal Customers
4069,242,37,13821,Champions
4070,116,34,5867,Champions
4071,109,11,10347,Recent Low-Value
4072,221,33,3615,At Risk / Lost
4073,41,31,2010,Recent Low-Value
4074,147,34,10850,Recent Low-Value
4075,112,7,8176,Loyal Customers
4076,103,23,18106,At Risk / Lost
4077,46,7,15151,Loyal Customers
4078,324,25,4414,Champions
4079,271,3,2553,Recent Low-Value
4080,195,38,2115,At Risk / Lost
4081,280,20,10336,Champions
4082,283,34,2900,Recent Low-Value
4083,40,30,9123,At Risk / Lost
4084,189,17,11984,Recent Low-Value
4085,164,10,16452,At Risk / Lost
4086,24,35,12982,Recent Low-Value
4087,24,20,10446,Loyal Customers
4088,4,18,14135,Recent Low-Value
4089,323,27,16208,Recent Low-Value
4090,290,36,2953,At Risk / Lost
4091,181,23,18720,At Risk / Lost
4092,248,32,4276,Loyal Customers
4093,116,10,2255,At Risk / Lost
4094,279,11,6929,Recent Low-Value
4095,69,38,1986,At Risk / Lost
4096,351,6,6571,At Risk / Lost
4097,254,34,12689,At Risk / Lost
4098,181,36,8491,Loyal Customers
4099,318,37,19424,Loyal Customers
4100,169,17,19974,Champions
4101,313,12,13450,Loyal Customers
4102,249,21,7999,Loyal Customers
4103,188,19,406,Loyal Customers
4104,54,3,3175,Recent Low-Value
4105,326,18,18140,Champions
4106,357,19,7344,Recent Low-Value
4107,313,6,6711,Loyal Customers
4108,138,16,19176,Loyal Customers
4109,168,8,14234,Champions
4110,103,18,18248,Champions
4111,85,39,375,At Risk / Lost
4112,317,12,5371,Loyal Customers
4113,212,10,7431,Loyal Customers
4114,3,7,11653,Recent Low-Value
4115,179,1,11673,At Risk / Lost
4116,342,36,19944,Loyal Customers
4117,303,21,10172,Recent Low-Value
4118,332,37,16117,Champions
4119,38,24,18328,Recent Low-Value
4120,239,25,16555,Loyal Customers
4121,169,7,7486,Recent Low-Value
4122,343,17,6962,Recent Low-Value
4123,314,29,7440,At Risk / Lost
4124,306,30,9587,At Risk / Lost
4125,30,7,15161,Champions
4126,190,33,7735,At Risk / Lost
4127,357,7,14704,Recent Low-Value
4128,25,24,17527,At Risk / Lost
4129,112,11,3142,Loyal Customers
4130,206,9,17298,Recent Low-Value
4131,185,12,10486,Recent Low-Value
4132,47,35,11792,Recent Low-Value
4133,228,4,15325,Loyal Customers
4134,39,36,16793,Recent Low-Value
4135,16,28,6761,At Risk / Lost
4136,22,13,10353,Loyal Customers
4137,213,23,18361,Recent Low-Value
4138,310,19,18970,At Risk / Lost
4139,149,37,12037,At Risk / Lost
4140,241,39,894,Champions
4141,272,24,14698,At Risk / Lost
4142,59,16,6886,At Risk / Lost
4143,287,33,4114,Champions
4144,202,12,7492,Champions
4145,32,34,12645,Loyal Customers
4146,162,7,5453,At Risk / Lost
4147,255,11,3507,Loyal Customers
4148,254,31,17458,Loyal Customers
4149,9,29,16153,Recent Low-Value
4150,139,13,13289,Loyal Customers
4151,10,31,11313,Loyal Customers
4152,214,2,7348,Loyal Customers
4153,273,39,4469,Loyal Customers
4154,324,15,8150,Champions
4155,48,11,16948,At Risk / Lost
4156,111,34,5515,Recent Low-Value
4157,153,39,15498,Champions
4158,123,4,8215,Recent Low-Value
4159,357,11,387,Recent Low-Value
4160,102,29,3295,Champions
4161,241,2,18476,Loyal Customers
4162,321,16,7550,Champions
4163,191,39,3025,Recent Low-Value
4164,217,13,14615,Recent Low-Value
4165,51,37,17604,Loyal Customers
4166,292,17,5410,Champions
4167,81,21,16930,At Risk / Lost
4168,88,19,11860,Recent Low-Value
4169,194,7,14996,Champions
4170,104,38,19380,Loyal Customers
4171,271,8,17205,Loyal Customers
4172,96,13,18647,At Risk / Lost
4173,198,37,10874,Recent Low-Value
4174,1,2,15557,At Risk / Lost
4175,167,11,9643,At Risk / Lost
4176,126,24,4080,At Risk / Lost
4177,313,6,11676,At Risk / Lost
4178,81,26,18209,Loyal Customers
4179,251,7,3513,Recent Low-Value
4180,169,39,594,At Risk / Lost
4181,73,19,1047,Recent Low-Value
4182,141,6,122,Loyal Customers
4183,70,29,1228,Loyal Customers
4184,262,39,14086,Champions
4185,340,2,16261,Champions
4186,308,19,16260,Recent Low-Value
4187,245,4,17041,Champions
4188,3,6,9908,At Risk / Lost
4189,337,37,7098,Recent Low-Value
4190,63,28,7282,Loyal Customers
4191,49,30,18140,Loyal Customers
4192,76,7,9098,At Risk / Lost
4193,175,9,3412,Champions
4194,109,25,13429,Recent Low-Value
4195,183,33,15902,Recent Low-Value
4196,192,1,11267,At Risk / Lost
4197,65,6,2424,Champions
4198,337,18,9739,Recent Low-Value
4199,271,10,13438,At Risk / Lost
4200,100,28,10853,Recent Low-Value
4201,32,11,6084,Loyal Customers
4202,352,33,18995,Recent Low-Value
4203,128,1,15242,Recent Low-Value
4204,339,13,11163,Recent Low-Value
4205,43,37,462,Champions
4206,78,20,3554,Champions
4207,314,1,19282,At Risk / Lost
4208,289,3,3355,Champions
4209,270,18,17701,Recent Low-Value
4210,162,14,17969,Recent Low-Value
4211,189,31,5449,Champions
4212,247,27,7295,Champions
4213,216,17,10147,Recent Low-Value
4214,315,29,7850,Recent Low-Value
4215,339,36,9499,Loyal Customers
4216,168,37,13786,At Risk / Lost
4217,339,26,8135,Champions
4218,193,17,1607,At Risk / Lost
4219,283,22,17487,Recent Low-Value
4220,336,25,14876,At Risk / Lost
4221,13,2,17409,Champions
4222,240,22,6683,Champions
4223,320,5,4027,At Risk / Lost
4224,147,4,17469,Champions
4225,204,36,15897,Loyal Customers
4226,80,6,4331,Recent Low-Value
4227,43,21,5402,Recent Low-Value
4228,89,13,5391,Champions
4229,148,37,1008,Recent Low-Value
4230,95,25,15223,Loyal Customers
4231,151,26,12977,Champions
4232,2,39,14339,Loyal Customers
4233,22,20,2686,Loyal Customers
4234,313,33,9435,Recent Low-Value
4235,328,14,15740,Recent Low-Value
4236,7,36,17815,At Risk / Lost
4237,206,17,10634,Loyal Customers
4238,114,21,1906,Recent Low-Value
4239,272,16,10392,Loyal Customers
4240,83,16,17289,At Risk / Lost
4241,179,20,11067,Loyal Customers
4242,210,29,16555,Champions
4243,328,28,127,At Risk / Lost
4244,124,8,8760,At Risk / Lost
4245,113,24,7155,Loyal Customers
4246,12,3,9716,Loyal Customers
4247,126,25,10540,Recent Low-Value
4248,53,19,3932,Champions
4249,331,33,16070,At Risk / Lost
4250,283,2,13207,At Risk / Lost
4251,140,15,13877,At Risk / Lost
4252,97,22,16054,Recent Low-Value
4253,5,10,17043,Champions
4254,57,18,8057,At Risk / Lost
4255,334,22,12766,At Risk / Lost
4256,69,27,10210,Recent Low-Value
4257,118,13,7444,Loyal Customers
4258,59,33,16562,At Risk / Lost
4259,33,5,13796,Champions
4260,318,26,1131,Champions
4261,50,13,18556,Champions
4262,19,27,15190,Champions
4263,214,14,15916,Recent Low-Value
4264,197,24,17968,At Risk / Lost
4265,47,3,10537,Recent Low-Value
4266,167,30,15553,Champions
4267,289,35,14358,Champions
4268,141,14,1650,Champions
4269,84,12,13077,Recent Low-Value
4270,182,28,4782,Champions
4271,79,29,14539,At Risk / Lost
4272,215,17,18313,Champions
4273,14,21,3851,At Risk / Lost
4274,215,23,13014,At Risk / Lost
4275,128,20,10323,Champions
4276,310,11,15498,Recent Low-Value
4277,248,34,6701,Loyal Customers
4278,29,10,3956,Loyal Customers
4279,280,10,12761,At Risk / Lost
4280,338,6,15691,Recent Low-Value
4281,319,36,6282,Loyal Customers
4282,202,24,8070,Champions
4283,361,12,15254,Champions
4284,57,23,2194,At Risk / Lost
4285,218,27,12195,Recent Low-Value
4286,62,37,19516,Recent Low-Value
4287,157,6,13772,Loyal Customers
4288,202,1,18032,Loyal Customers
4289,17,6,14328,Champions
4290,322,22,8659,At Risk / Lost
4291,6,24,164,Recent Low-Value
4292,58,25,3399,Loyal Customers
4293,325,15,4949,Loyal Customers
4294,318,26,5739,At Risk / Lost
4295,169,8,18519,At Risk / Lost
4296,82,24,11155,Champions
4297,219,38,18712,At Risk / Lost
4298,177,6,17080,Champions
4299,204,35,10966,Champions
4300,71,1,3989,At Risk / Lost
4301,266,36,19990,At Risk / Lost
4302,98,12,15558,At Risk / Lost
4303,345,38,17879,At Risk / Lost
4304,291,11,552,At Risk / Lost
4305,208,12,11095,Champions
4306,2,39,2731,Loyal Customers
4307,124,7,2286,Recent Low-Value
4308,280,11,6067,Recent Low-Value
4309,74,36,4448,Champions
4310,166,31,1559,Champions
4311,22,33,2042,Loyal Customers
4312,154,13,14996,At Risk / Lost
4313,295,18,14507,Champions
4314,219,24,15722,Recent Low-Value
4315,157,9,14657,At Risk / Lost
4316,230,31,16545,Champions
4317,20,10,17978,At Risk / Lost
4318,41,2,17664,Recent Low-Value
4319,148,38,13193,At Risk / Lost
4320,108,15,2888,Champions
4321,84,3,10500,Champions
4322,322,31,16589,Recent Low-Value
4323,309,6,4025,Loyal Customers
4324,290,3,18392,Loyal Customers
4325,323,11,18533,At Risk / Lost
4326,134,15,14668,Champions
4327,207,28,12756,Champions
4328,283,10,9566,Recent Low-Value
4329,266,38,4004,Recent Low-Value
4330,73,7,15567,Champions
4331,352,15,10519,Recent Low-Value
4332,48,18,16776,Loyal Customers
4333,326,18,10514,Loyal Customers
4334,233,24,12265,At Risk / Lost
4335,100,2,10783,Recent Low-Value
4336,59,20,15542,At Risk / Lost
4337,258,34,4960,Recent Low-Value
4338,65,26,3829,Recent Low-Value
